Category	pathway	celltype	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
vaccine_infection induced early blood transcriptomic signature	foointerferonYellow_Fever_Vaccine(2009)	Treg	2.32709671413944e-5	0.00115240611906339	0.697585106896089	2.50457201242698	0	34	HERC5 EIF2AK2 IFI27 IFI44 MX1 ISG15 OAS3 EPSTI1 PLSCR1 IFI6 OASL LGALS3BP IRF7 PARP9 TRIM22 OAS1 MX2 UBE2L6 OAS2
vaccine_infection induced early blood transcriptomic signature	foointerferonFlu_Exp_clus_2(2014)	cDC	0.0202230285866006	0.187837717325108	0.500872132843111	1.61561065511072	913	22	STAT1 GBP4 PARP9 GBP1 PPP1R15A LAP3 FOS IRF1 PSTPIP2 JUN MT2A WARS
vaccine_infection induced early blood transcriptomic signature	foointerferonFlu_Exp_clus_2(2014)	DNT	0.00234041182659481	0.053357761100894	0.585751659909136	1.86805535325289	108	21	PPP1R15A FOS JUN LAP3 FOSB PARP9 ATF3 GBP1 IFIT2 IL1B MT2A
vaccine_infection induced early blood transcriptomic signature	foointerferonFlu_Exp_clus_2(2014)	gammadeltaT	0.00428603654410106	0.0534684671213683	0.628827186092057	1.80207744017082	227	16	JUN PPP1R15A IFIT2 IRF1 FOS MT2A LAP3 FOSB
vaccine_infection induced early blood transcriptomic signature	foointerferonFlu_Exp_clus_2(2014)	Mono_NonClassical	5.29100529100529e-4	0.0585905490303196	0.584886842321909	1.92216907478722	26	26	MT1X C2 IRF1 OSM MT2A IFIT2 FFAR2 HBEGF IL1B LAP3 PPP1R15A FOSB STAT1
vaccine_infection induced early blood transcriptomic signature	foointerferonFlu_Exp_clus_2(2014)	NK_CD16hi	9.59070997174629e-4	0.0217031730549447	0.605395294795556	1.99260825530152	36	21	IFIT2 PPP1R15A ATF3 JUN LAP3 FOSB FOS KLF4 GBP1 IRF1 MT2A
vaccine_infection induced early blood transcriptomic signature	foointerferonFlu_Exp_clus_2(2014)	NK_CD56loCD16lo	0.0079003961516695	0.136687675884364	0.570636351716491	1.74896701957277	348	18	MT2A LAP3 JUN FOS PARP9 PPP1R15A PSTPIP2 FOSB
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	gated Plasmablast	1.33057081487958e-4	0.0082202299562854	0.708115376267029	2.09290698257474	6	18	MX1 STAT1 LY6E EIF2AK2 LAP3 HERC5 ISG15 IRF7 APOL6 TREX1 SCO2 ZBP1 ATF3
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	gated Treg	2.07947763521803e-5	7.7150610951469e-4	0.746128599869114	2.57432997615666	0	30	EIF2AK2 ZBP1 HERC5 LAP3 IFI6 LY6E PARP12 IFIT5 ISG15 TRIM22 SAMD9 MX1 IFI44 MX2 TREX1 IFI35 OAS1 OASL UBE2L6 IRF7 XAF1
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	B_Mem	0.00192164995528834	0.0245614166416362	0.640048485790228	1.87378229776497	100	17	LY6E HERC5 EIF2AK2 IFIH1 MX1 STAT1 TRIM22 XAF1 IRF7 PARP12
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	B_Naive	0.00399416026223728	0.0350751544867734	0.461653891539857	1.75391410400791	144	38	HERC5 IFIH1 IFI44L EIF2AK2 TDRD7 OAS3 LY6E TRIM22 ATF3 IFIT5 PLSCR1 MX1 IFIT2 ZCCHC2 STAT1 XAF1 APOL6 IFI6
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	CD4_Mem	2.20555800617556e-4	0.0084039365407724	0.509211616839211	2.01045183291462	7	44	HERC5 ZCCHC2 IFIT5 PLSCR1 IFIT3 IFI27 EIF2AK2 ZBP1 IFI44 IFIT2 LY6E MX1 LAP3 IFI44L OASL ISG15 IFI6 RTP4 TRIM22 PARP12 DHX58 OAS3 MX2
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	CD4_Naive	5.64477435014535e-5	0.00271847751708999	0.55203997762248	2.14952410613762	1	43	HERC5 IFIT5 TRIM22 IFI44 EIF2AK2 IFI44L PLSCR1 MX1 ZCCHC2 LAP3 IFI27 ZBP1 IFI6 ISG15 LY6E HERC6 IFIH1 RSAD2 IFIT3 RTP4 MX2 IFIT2 OAS1 XAF1
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	CD8_Mem	2.62818996557071e-5	0.00206366393748852	0.601983162276539	2.37632908390864	0	45	ZBP1 HERC5 LY6E EIF2AK2 OASL IFIT5 IFI44 MX1 IFIT2 ISG15 IFI6 IFIT3 RSAD2 IFI44L LAP3 MX2 IFIH1 IFI27 PLSCR1 ZCCHC2 OAS1 HERC6 XAF1 OAS3 TRIM22 IRF7
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	CD8_Naive	5.9475131960449e-4	0.0100789679032219	0.505469079248657	1.90471227731151	23	40	LY6E HERC5 MX1 IFIT5 TRIM22 IFI44L PLSCR1 IFI44 EIF2AK2 ISG15 HERC6 DHX58 IFI6 MX2 ZCCHC2 RSAD2 OAS3 ZBP1 LAP3 IFIT2 XAF1
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	cDC	2.24774663399942e-5	0.00175253487055433	0.686594689961517	2.39623528958825	0	30	OASL IFITM3 IFI44 LY6E STAT1 EIF2AK2 PLSCR1 IFI6 TRIM22 ISG15 MX1 PARP12 ZCCHC2 GBP1 APOL6 IFIH1 LAP3 IRF7 XAF1
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	DNT	2.17651539884645e-5	0.00135712070760394	0.718716821229822	2.62454212611285	0	36	ZBP1 EIF2AK2 MX1 LY6E ISG15 IFI6 PLSCR1 IFIT5 IFIT3 LAP3 TRIM22 ZCCHC2 IFIH1 MX2 IRF7 HERC5 IFI27 XAF1 OAS1 OASL ATF3 PARP12 GBP1 APOL6 IFIT2 IFI35
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	gammadeltaT	1.8576311487591e-5	9.7499112851151e-4	0.776623489560274	2.64737699830928	0	31	OASL IFI44L LY6E IFIT5 HERC5 XAF1 EIF2AK2 IFIT2 ZBP1 IFIH1 IFI6 MX1 IRF7 PARP12 APOL6 TRIM22 ISG15 TREX1 IFI35 LAP3 MX2 SAMD9 OAS2 PLSCR1
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	MAIT	9.40824548283598e-4	0.0152336998079641	0.525922743127161	1.90133013243134	38	34	IFIT5 IFI44L ZBP1 EIF2AK2 HERC5 LY6E MX1 IFI6 IFI44 OASL PLSCR1 XAF1 SAMD9 IRF7 TRIM22 ISG15 IFIH1 PARP12 MX2 APOL6
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	Mono_Classical	2.34082397003745e-5	0.00214940177576047	0.612572070473011	2.40536392354918	0	49	ZCCHC2 IFIT5 IFI27 IFITM3 IFI44 EIF2AK2 SCO2 OASL TRIM22 LY6E IFI6 IFI44L PARP12 IFIT3 APOL6 ISG15 STAT1 GBP1 SIGLEC1 ZBP1 TOR1B SERPING1 MX1 IFIT2 PLSCR1 OAS3 RSAD2 LAP3 RTP4 HERC5 TDRD7 IFI35
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	Mono_NonClassical	3.91742077016492e-5	0.017451084082495998	0.56593978735969	2.09896677781296	1	43	IFI27 IFITM3 IFI44 SCO2 EIF2AK2 IFIT5 LY6E OASL ZBP1 ZCCHC2 IFIT3 IFIT2 IFIT1 IFI44L IFI6 APOL6 LAP3 ISG15 TDRD7 STAT1 PARP12 OAS3 MX1 GBP1
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	NK_CD16hi	2.8735632183908e-5	0.00310851363865162	0.691328761901986	2.76004924211572	0	45	IFIT3 IFIH1 LY6E IFIT2 ZBP1 OASL IFI44 IFIT5 ATF3 EIF2AK2 OAS3 HERC5 LAP3 ZCCHC2 IFI44L IFI6 PLSCR1 MX1 RSAD2 MX2 ISG15 GBP1 HERC6 IRF7 IFI27 APOL6 OAS1 PARP12
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	NK_CD56hiCD16lo	2.63462957108231e-5	0.0056195467120664	0.778597477239962	2.67639556609447	0	26	ZBP1 LY6E EIF2AK2 OASL MX1 IFI6 PLSCR1 SAMD9 TNFSF10 ATF3 HERC5 IFI44L XAF1 ISG15 IRF7 TREX1 ZCCHC2 APOL6 TRIM22
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	NK_CD56loCD16lo	2.32698841159771e-5	0.00142441467045608	0.79755393162871	2.77485589142956	0	29	LY6E IFIT5 IFI6 LAP3 EIF2AK2 PLSCR1 MX1 ISG15 IFI27 MX2 ZBP1 HERC5 XAF1 IRF7 PARP12 TRIM22 TREX1 IFI35 OAS2 SAMD9
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	pDC	4.43498314706404e-5	0.00413473534129389	0.707210682102027	2.26261230789679	1	22	LY6E MX1 EIF2AK2 HERC5 ISG15 LAP3 IFI44L PLSCR1 STAT1 IFITM3 MX2
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	Platelets	4.83039931300988e-4	0.0112621810069632	0.648690252248956	2.08020112046089	17	18	IFITM3 IFI27 PLSCR1 IFI6 LY6E
vaccine_infection induced early blood transcriptomic signature	Ginsburg_Flu(2013)	Treg	2.33470302577512e-5	0.00115240611906339	0.701946826872687	2.55301713688172	0	36	HERC5 EIF2AK2 IFI27 LY6E IFI44 MX1 LAP3 ISG15 OAS3 PLSCR1 IFI6 OASL IFIT5 IFI35 IRF7 ZBP1 TRIM22 OAS1 MX2 UBE2L6 OAS2
Type II IFN response (IFNg)	GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	gated Plasmablast	0.0283088864790822	0.191459728650692	0.546197139111745	1.59118175472687	1487	17	B2M STAT1 IRF7 IRF3 SP100 IFNGR2 MT2A IRF4 IRF1
Type II IFN response (IFNg)	GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	gated Tfh	0.0408042090679685	0.212877377732108	-0.511281497295974	-1.50840179148861	2473	20	STAT1 IRF2 B2M GBP2 IRF1 JAK1 OAS2 IRF3 GBP1 PML
Type II IFN response (IFNg)	GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	Mono_Classical	0.0458503560172756	0.247134134227281	0.377194523652102	1.42955506090812	1963	42	IFNGR2 SP100 TRIM25 IRF9 MT2A PML OASL TRIM22 TRIM38 FCGR1A IFNGR1 TRIM21 STAT1 GBP1 FCGR1B TRIM26
Type II IFN response (IFNg)	GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	NK_CD16hi	0.0055678352592261	0.0638259586855459	0.442397710076948	1.69633215605816	198	38	IRF4 IFNGR1 OASL IFNG IRF8 OAS3 SP100 IRF9 TRIM25 GBP1 IRF1 MT2A TRIM26 IRF7 PML
Type II IFN response (IFNg)	GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	NK_CD56hiCD16lo	0.0194825765575502	0.192172496394512	0.461051088708114	1.60116150381033	737	27	ICAM1 IFNGR1 OASL SP100 MT2A CD44 TRIM26 IRF7 PML IRF8 IFNG TRIM38 JAK2 TRIM22
Type II IFN response (IFNg)	GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	NK_CD56loCD16lo	0.00550254231385387	0.106918629883037	0.505495925163849	1.74263934847243	236	28	IFNGR1 MT2A SP100 TRIM25 IRF7 PML IRF8 TRIM22 TRIM38 TRIM26 OAS2
Type II IFN response (IFNg)	GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	pDC	0.0215699355125639	0.146990944354548	0.480625261960766	1.59144270839548	969	25	ICAM1 IRF4 IRF1 IFNGR2 IFNGR1 SP100 B2M STAT1
Type II IFN response (IFNg)	GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	Treg	0.0202172251684769	0.132211249241295	0.443031624179554	1.56890653775583	872	32	MT2A OAS3 OASL TRIM21 IFNGR1 IRF7 TRIM22 IFNGR2 OAS1 SP100 TRIM25 OAS2 PML IRF4 JAK2
Type II IFN response (IFNg)	GO_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	gated Plasmablast	0.0121948928014431	0.139350628978288	0.531466926293995	1.67492158942959	648	23	B2M STAT1 CCL4 IRF7 IRF3 SP100 IFNGR2 CCL5 MT2A IRF4 EPRS IRF1
Type II IFN response (IFNg)	GO_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	Mono_Classical	0.0441416121489809	0.243236475238802	0.341204920508572	1.39279015921379	1868	59	IFNGR2 SP100 CD58 TRIM25 IRF9 MT2A PML OASL TRIM22 TRIM38 FCGR1A DAPK1 IFNGR1 TRIM21 STAT1 GAPDH GBP1 FCGR1B TRIM26
Type II IFN response (IFNg)	GO_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	NK_CD16hi	0.0035012758886713	0.0482133139393205	0.403475295669411	1.68379571430219	117	55	IRF4 IFNGR1 OASL IFNG IRF8 CCL3 OAS3 SP100 IRF9 CCL4 TRIM25 GAPDH GBP1 IRF1 MT2A TRIM26 IRF7 PML
Type II IFN response (IFNg)	GO_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	NK_CD56hiCD16lo	0.00865692414752957	0.115501593231513	0.431792126011456	1.64086890246337	310	39	ICAM1 IFNGR1 XCL1 OASL SP100 CCL3 MT2A CD44 TRIM26 IRF7 PML IRF8 IFNG CCL4 TRIM38 JAK2 GAPDH TRIM22
Type II IFN response (IFNg)	GO_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	NK_CD56loCD16lo	0.0156734577031347	0.195995812663952	0.41661584371046	1.56576893964882	656	40	IFNGR1 MT2A SP100 TRIM25 IRF7 PML IRF8 TRIM22 TRIM38 CCL4 TRIM26 OAS2 CCL3
Type II IFN response (IFNg)	GO_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	pDC	0.0204187653874822	0.143832378285826	0.441330358933385	1.56535261414421	903	33	ICAM1 IRF4 IRF1 IFNGR2 LGALS9 IFNGR1 SP100 DAPK1 B2M STAT1
Type II IFN response (IFNg)	GO_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	Treg	0.0425360966042016	0.219068688005522	0.378095200202003	1.43172441971553	1799	43	MT2A OAS3 OASL TRIM21 IFNGR1 IRF7 LGALS9 TRIM22 IFNGR2 OAS1 SP100 TRIM25 OAS2
Type II IFN response (IFNg)	GO_RESPONSE_TO_INTERFERON_GAMMA	gated Plasmablast	0.00324036786603982	0.0786275358733301	0.548308669075883	1.79983642819783	172	27	B2M STAT1 IFITM1 BST2 CCL4 IRF7 IRF3 SP100 IFNGR2 CCL5 MT2A EPRS C19orf66 IRF1
Type II IFN response (IFNg)	GO_RESPONSE_TO_INTERFERON_GAMMA	cDC	0.0304073300417774	0.235981672460974	0.351196948771405	1.44056955850237	1280	61	IFNGR2 IFITM2 SP100 OASL IFITM3 STAT1 B2M TRIM22 IFITM1 IFNGR1 PML C19orf66 TRIM26 GBP1 IFI30 ICAM1 IRF7
Type II IFN response (IFNg)	GO_RESPONSE_TO_INTERFERON_GAMMA	Mono_Classical	0.0388053977613192	0.232032523717557	0.325856600336022	1.39077384810592	1618	74	IFNGR2 SP100 CD58 IFITM2 TRIM25 IRF9 IFITM3 C19orf66 MT2A PML OASL TRIM22 TRIM38 IFITM1 FCGR1A DAPK1 IFNGR1 TRIM21 STAT1 GAPDH GBP1 FCGR1B TRIM26 SLC11A1
Type II IFN response (IFNg)	GO_RESPONSE_TO_INTERFERON_GAMMA	Mono_NonClassical	0.0439504330237034	0.288172817402142	0.337755040713744	1.38090759263799	2237	69	IFNGR2 IFITM3 IFITM1 IRF1 ICAM1 MT2A FCGR1A CCL3 GAPDH OASL IFI30 DAPK1 PTAFR IRF9
Type II IFN response (IFNg)	GO_RESPONSE_TO_INTERFERON_GAMMA	NK_CD16hi	0.0201130781351376	0.137273846361223	0.337354146925301	1.46097173591868	650	66	IFNGR1 OASL IFNG IRF8 CCL3 OAS3 SP100 IRF9 CCL4 TRIM25 GAPDH GBP1 IRF1 MT2A IFITM1 TRIM26 IRF7 PML LGALS9 SEC61A1 OAS1 ICAM1
Type II IFN response (IFNg)	GO_RESPONSE_TO_INTERFERON_GAMMA	NK_CD56hiCD16lo	0.00659668444903344	0.105173553951571	0.410019206850526	1.64320511284999	229	49	ICAM1 IFNGR1 XCL1 OASL SP100 CCL3 MT2A CD44 TRIM26 IRF7 IFITM1 GCH1 XCL2 PML IRF8 IFNG CCL4 TRIM38 JAK2 GAPDH TRIM22
Type II IFN response (IFNg)	GO_RESPONSE_TO_INTERFERON_GAMMA	NK_CD56loCD16lo	0.00192008555317908	0.0500014031683541	0.447509606187935	1.76816380001111	78	50	IFNGR1 MT2A IFITM1 SP100 C19orf66 TRIM25 IRF7 PML SEC61A1 IRF8 TRIM22 TRIM38 NUB1 CCL4 TRIM26 OAS2 CCL3
Type II IFN response (IFNg)	GO_RESPONSE_TO_INTERFERON_GAMMA	pDC	0.0209540896126599	0.145121247195261	0.405865191242901	1.53148629487212	910	43	ICAM1 IFITM2 IRF1 IFNGR2 LGALS9 IFNGR1 SP100 DAPK1 IFITM1 B2M STAT1 IFITM3 BST2
Type II IFN response (IFNg)	GO_RESPONSE_TO_INTERFERON_GAMMA	Treg	0.0074532380975132	0.0620609095456048	0.409235477042605	1.61606361172047	311	52	MT2A IFITM1 IFITM2 OAS3 OASL TRIM21 IFNGR1 IRF7 LGALS9 TRIM22 IFNGR2 OAS1 SP100 TRIM25 OAS2
Translation/ribosome	reactome_Translation	gated B_CD71	4.19700753362852e-5	0.00197283105508195	-0.362829536403169	-1.80354749052472	1	200	QARS SRP54 RPS5 RPS14 RPS4X LARS RPL15 RPL21 RPL7 RPL13 GSPT1 RPS26 RPN1 EIF2B1 RPL8 EEF2 EEF1A1 SPCS2 KARS RPL10 IARS2 RPL32 RPL6 RPS27A RPS7 RPS20 RPL27 RPS10 RPS19 RPL3 RPS6 RPL35A MRPL4 RPL17 RPS8 RPL34 RPS3 MRPS5 RPS23 EIF3L RPL9 RPL30 RPL4 EIF3H RPL39 EIF5B MRPL43 RPS21 RPL37 EIF3K RPLP1 EIF4EBP1 RPL23 UBA52 RPS27 EEF1B2 MRPS34 RPL19 RPL38 EIF3M RPLP0 MRPS6 RPL35 RPS18 RPS3A RPS13 RPL5 RPS15A MTIF3 RPL29 RPLP2 APEH RPL18 RPS29 RPL18A RPSA RPL13A RPL26 TRAM1 MRPS36 EIF1AX RPL10A DDOST EIF3E RPS28 RPL23A RPL22 MRPL23 RPS12 RPS11 RPL7A MRPL34 RPL37A RPL41
Translation/ribosome	reactome_Translation	gated Tfh	7.22543352601156e-4	0.0141215404015418	0.293757575329768	1.50076068782687	15	221	ETF1 MRPL27 GSPT1 RPL36A MRPL10 MRPL11 RPL35 YARS MRPS12 SEC61G RPL23 RPS3A SEC61B MRPL20 MRPL47 SSR4 RPL27 MRPL48 MRPL22 RPL12 RPS9 MRPL4 MRPL21 RPS10 EIF4A1 RPS4Y1 DARS RPS27L RPL10A MRPS11 PTCD3 SSR1 MRPL41 RPN1 RPL36AL MRPL28 RPSA RPL41 MRPL23 SEC61A1 SEC11A RPS2 TRAM1 RPL36 MRPS23 RPS24 RPL14 RPS18 RPS21 RPS16 RPL32 RPL28 SPCS2 RPS11 MRPS7 SPCS3 MRPS18A RPL22L1 GADD45GIP1 EEF1B2 PPA2 EIF2S2 RPL37A RPLP2 RPLP0 MRPS10 SRP14 MRPS16 RPS6 MRPS22 RPL27A AIMP1 RPL9 EIF4H MRPS15 MRPL52 RPS3 RPS25 RPL13A MRPL34 RPS28 MRPL54 SRP9 MRPS35 MRPL49 MRPL42 MRPL33 RPS12 RPS8 RPL22 MRPS24 MRPL44 RPS15 PPA1 RPL38 RPL13 TUFM RPS19 MRPL13 MRPL9 SRP54 RPL6 MTRF1L RPS29 RPL37
Translation/ribosome	reactome_Translation	gated Treg	1.83224009674228e-5	7.7150610951469e-4	-0.497163931541883	-2.45216158389261	0	243	MRPS6 RPL5 RPS27A RPL21 RPL3 RPS3 RPS14 RPL19 RPL6 RPL10 EEF1A1 EIF3L RPS8 RPL13 APEH RPL8 RPS27 RPS19 RPS7 RPS5 RPL34 RPL11 RPS6 RPL18 RPL32 RPS23 RPS20 RPS15A RPL13A RPS13 RPL9 RPL18A RPS18 RPL35 RPS16 RPS4X RPL26 EIF3G RPL27 EEF2 RPL4 EIF4B RPL7 TRMT112 EEF1D EEF1B2 RPLP2 RPL35A RPL12 IARS2 RPS12 RPL7A RPS10 RPLP1 RPL10A RPLP0 RPL29 RPL30 EIF3F EIF3K RPL15 MRPL51 RPS28 RPL23A RPS9 RPL41 MRPS5 RPL37 RPS3A EIF3D RPL39 RPL22 MRPS34 HARS RPS11 EIF2S3 EPRS RPL27A RPL24 RPL31 PABPC1 EIF2B1 RPS15 UBA52 RPS21 SRPRB RPL38 RPS2 SSR1 RPL36 EIF3H RPL23 RPS25
Translation/ribosome	reactome_Translation	B_Mem	2.27894257064722e-5	6.78635093355121e-4	-0.370087904080293	-1.82681628784331	0	219	RPL8 RPL6 EIF3L RPS8 RPLP1 RPL13 RPS5 RPL21 RPS3 RPS7 MRPL51 RPLP0 RPL37 EEF2 RPLP2 IARS2 EIF3F RPS14 RPL19 RPS19 RPN2 RPS4X RPL3 RPS18 RPL15 RPL18 RPS20 RPL10 MRPS25 RPL4 RPL34 RPS27A RPL35 RPS9 RPS6 RPL35A RPL32 RPL10A RPL39 RPS23 RPL18A RPL22 RPS27L RPL27 RPS13 MRPS5 RPL11 SSR1 RPS10 RPL22L1 RPS12 RPL12 RPL23 RPL5 SSR2 RPS26 SSR3 RPS2 MTIF3 EIF3K RPS28 RPN1 MRPS34 EEF1B2 MRPL43 RPL7A RPS21 MRPL23 EEF1A1 RPS15 RPL7 RPL38 RPSA RPL41 RPS16 RPL29 MRPL14 UBA52 EIF4EBP1 EIF5B RPS27 RPS15A RPL36A SPCS1 RPL27A DDOST MRPL52 RPL26
Translation/ribosome	reactome_Translation	CD4_Mem	0.00188162198340637	0.0358481429597248	-0.305756848021337	-1.46750272722637	148	280	AARS IARS2 APEH MRPS31 MRPL24 MRPS34 MRPS6 LARS RPL21 EIF2B3 EPRS RPL6 RPS27L TRMT112 MRPL43 EIF3L MRPL51 RPS14 MTFMT RPS27A RPS27 PPA1 RPL13 RPL35 RPL19 SSR2 RPS20 RPL34 RPL35A MTIF3 RPS10 RPS3 SSR1 RPS7 EEF1D RPS8 MRPL14 RPL3 EEF2 RPL4 EIF3K RPL8 RPL26 HARS RPL5 TARS2 MRPS26 EEF1A1 RPS6 MRPL48 RPLP2 MRPL18 RPS5 EIF4B RPS23 RPL18 EIF3G RPS19 RPL27 RPL10 EEF1B2 RPLP1 MRPL52 RPL39 RPL11 RPS4X SSR4 FARSA RPS21 MRPL34 MRPL16 RPS12 RPL7 UBA52 EIF3D RPL32 MRPS5 QARS MRPS33 RPL38 RPS13 RPL18A RPL29 RPS15A RPS18 EIF3F RPL7A RPL23 RPS28 RPL27A RPS9 RPS11 RPS2 RPL41 RPL23A RPL9 VARS RPL36A CARS MRPL45 RPL15 RPL12 RPL30 SRP9 RPL37 RPL13A NARS2 RPL31 SEC11A PPA2 EEF1G RPL10A RPL22 RPL17
Translation/ribosome	reactome_Translation	CD4_Naive	6.00743419982228e-4	0.0147205067033813	-0.323611667224936	-1.53186214589528	47	278	AARS MRPS6 MTFMT MRPL51 MRPL24 RPL6 MRPS31 APEH EPRS MRPL48 RPS7 RPL35A EIF3L SSR2 RPS8 IARS2 RPL4 RPS10 TRMT112 RPS20 RPL5 RPL21 RPL19 RPL34 RPS6 RPL11 MRPL43 RPS14 MRPS33 RPS23 RPS27A RPL13 RPS16 EEF2 RPS13 RPS3 RPL39 RPS15A EIF3K EIF2B3 TARS2 RPL32 RPL3 RPL18 RPS4X RPL29 RPS5 RPL37 RPL23 RPL8 MRPL11 RPL22 EIF3F LARS MRPL52 RPS27L RPS27 RPS28 SSR1 RPLP2 RPL7 EEF1B2 RPL27 SEC11A RPL38 SSR4 RPL31 EIF2B4 MRPS26 FARSA MRPL16 RPL26 RPL18A QARS PPA2 MRPS9 PPA1 RPL15 RPL35 EIF4B RPL12 RPS18 RPL10 EEF1A1 HARS RPS2 EIF2B1 RPS12 RPS11 RPL13A RPL10A RPS9 EEF1G UBA52 RPS21 RPL7A RPL30 MRPS34 MRPS27 SPCS2 ERAL1 EIF3G VARS MRPS5 RPL27A DDOST EEF1D
Translation/ribosome	reactome_Translation	CD8_Naive	0.00190671233360404	0.0212916210585784	0.268988154625623	1.40772582081437	53	276	AIMP1 FAU MRPL9 MRPS23 MRPL35 EIF3M MRPL1 SRP19 MRPL2 MRPS35 MRPL33 GSPT1 MRPS15 MRPL38 MRPS7 RPS25 RPL36 ETF1 EIF3J RPSA LARS2 RPL28 GADD45GIP1 MRPS18A TSFM RPS24 MRPL13 RPL24 MRPL46 MRPL32 HARS2 EIF4H EIF4E RPL36AL MRPL50 MRPL21 RPL30 MRPS22 MRPL44 RPL14 MRPL54 MRPL55 MRPS18B RPL41 RPS15 MRPL17 MRPS2 EIF2B5 EIF3E MRPL22 EEF1E1 EIF3B SEC61G OXA1L RPLP0 MRPL49 MRPS24 MRPS10 YARS MTRF1L RPL17 RPS29 EIF2B2 RPL36A RPL9 EIF3H RPL38 MRPL19 RPL31 EIF4A2 KARS RPL22 RPL37 RPL22L1 RPLP1 MRPS21 RARS GARS SRP72 EIF5B SRP14 CARS MRPL42 SRP68 SPCS3 RPS13 MRPS27 MRPL3 RPS3A PABPC1 RPS21 RPS12 FARSB RPL7A RPL32 RPL39 MRPL4 RPL11 RPL29 RPL12 RPL37A EIF2S3 RPS28 RPL13A MRPL45 MRRF RPL10A PTCD3 RPS18 RPL18A RPL23 RPL18 RPS15A RPS4Y1
Translation/ribosome	reactome_Translation	cDC	1.538745614575e-5	0.00153557355701747	-0.432539480866213	-2.08956460356727	0	242	MRPL18 EIF2S2 MRPL20 EPRS EIF2S1 MRPS6 LARS IARS2 MRPS34 FARSA EIF4EBP1 MRPL52 QARS MRPL16 MRPL2 RPLP0 SARS EIF3L MRPS18C RPS8 RPS4X RPLP1 RPL5 RPS10 EEF1A1 DARS RPL12 MRPS21 CHCHD1 EEF2 MRPL33 EEF1B2 MRPL34 RPS3A RPL6 RPL21 RPL26L1 AIMP2 RPS6 RPS24 SEC11A EIF3I EIF2B4 APEH EIF4G1 RPL8 RPL10 RPS13 MRPL14 RPS14 EIF4B RPS5 RPL3 MRPL41 EIF3E MRPS26 MRPL19 MRPS23 SRP9 RPS27A RPS3 MRPL51 MRPL48 RPS7 MRPS33 IARS MRPL43 MRRF RPL19 RPS2 EIF3M RPL27 NARS MRPS12 MRPL47 RPL15 MARS MRPL4 EIF3J TARS MRPS16 MRPS36 RPL13 EIF1AX PPA2 MRPS24 EIF2B3 AURKAIP1 RPL7 RPS12 MRPL36 MRPS11 RPSA EIF2B1 MRPL32 SSR2 RPL7A EIF3D RPL17 RPS11 EIF3C HARS EIF3K RPL23 EIF3H MRPL15 RPL32
